"","taxa","species_1","process_id_1","species_2","process_id_2","distance","level"
"3380","Holocentridae","Sargocentron cornutum","MINDA468-23","Myripristis hexagona","MINDA294-23",18.6573968881186,"family"
"3381","Holocentridae","Sargocentron cornutum","MINDA468-23","Neoniphon sammara","MINDA331-23",14.1998390909551,"family"
"3382","Holocentridae","Sargocentron cornutum","MINDA468-23","Myripristis berndti","MINDA409-23",17.5186304231644,"family"
"3383","Holocentridae","Sargocentron cornutum","MINDA468-23","Myripristis violacea","MINDA439-23",17.2832225239558,"family"
"3384","Holocentridae","Sargocentron punctatissimum","MINDA469-23","Myripristis adusta","MINDA078-23",18.8229870842039,"family"
"3385","Holocentridae","Sargocentron punctatissimum","MINDA469-23","Myripristis violacea","MINDA079-23",18.1778168424085,"family"
"3386","Holocentridae","Sargocentron punctatissimum","MINDA469-23","Myripristis kuntee","MINDA080-23",18.1964294403132,"family"
"3387","Holocentridae","Sargocentron punctatissimum","MINDA469-23","Myripristis berndti","MINDA089-23",17.7699876229372,"family"
"3388","Holocentridae","Sargocentron punctatissimum","MINDA469-23","Myripristis hexagona","MINDA113-23",17.120695013718,"family"
"3389","Holocentridae","Sargocentron punctatissimum","MINDA469-23","Myripristis adusta","MINDA114-23",18.8229870842039,"family"
"3390","Holocentridae","Sargocentron punctatissimum","MINDA469-23","Myripristis violacea","MINDA200-23",18.3919499320086,"family"
"3391","Holocentridae","Sargocentron punctatissimum","MINDA469-23","Myripristis hexagona","MINDA224-23",17.540865553537,"family"
"3392","Holocentridae","Sargocentron punctatissimum","MINDA469-23","Myripristis hexagona","MINDA225-23",17.120695013718,"family"
"3393","Holocentridae","Sargocentron punctatissimum","MINDA469-23","Neoniphon aurolineatus","MINDA291-23",12.796412239618,"family"
"3394","Holocentridae","Sargocentron punctatissimum","MINDA469-23","Myripristis kuntee","MINDA292-23",18.4110220443903,"family"
"3395","Holocentridae","Sargocentron punctatissimum","MINDA469-23","Myripristis pralinia","MINDA293-23",18.0014492679113,"family"
"3396","Holocentridae","Sargocentron punctatissimum","MINDA469-23","Myripristis hexagona","MINDA294-23",17.3303389267199,"family"
"3397","Holocentridae","Sargocentron punctatissimum","MINDA469-23","Neoniphon sammara","MINDA331-23",12.6673823345629,"family"
"3398","Holocentridae","Sargocentron punctatissimum","MINDA469-23","Myripristis berndti","MINDA409-23",17.347152122026,"family"
"3399","Holocentridae","Sargocentron punctatissimum","MINDA469-23","Myripristis violacea","MINDA439-23",18.4110220443903,"family"
"3400","Labridae","Choerodon robustus","MINDA004-23","Anampses caeruleopunctatus","MINDA003-23",22.4598642284217,"family"
"3401","Labridae","Thalassoma trilobatum","MINDA005-23","Anampses caeruleopunctatus","MINDA003-23",19.5558372145355,"family"
"3402","Labridae","Thalassoma trilobatum","MINDA005-23","Choerodon robustus","MINDA004-23",23.582891328929,"family"
"3403","Labridae","Halichoeres hartzfeldii","MINDA006-23","Anampses caeruleopunctatus","MINDA003-23",19.6767450467084,"family"
"3404","Labridae","Halichoeres hartzfeldii","MINDA006-23","Choerodon robustus","MINDA004-23",21.5517876225894,"family"
"3405","Labridae","Halichoeres hartzfeldii","MINDA006-23","Thalassoma trilobatum","MINDA005-23",18.935994565694,"family"
"3406","Labridae","Epibulus brevis","MINDA007-23","Anampses caeruleopunctatus","MINDA003-23",22.9919720882717,"family"
"3407","Labridae","Epibulus brevis","MINDA007-23","Choerodon robustus","MINDA004-23",21.5623005021108,"family"
"3408","Labridae","Epibulus brevis","MINDA007-23","Thalassoma trilobatum","MINDA005-23",21.8501113657664,"family"
"3409","Labridae","Epibulus brevis","MINDA007-23","Halichoeres hartzfeldii","MINDA006-23",20.7668211065881,"family"
"3410","Labridae","Pseudodax moluccanus","MINDA008-23","Anampses caeruleopunctatus","MINDA003-23",22.1184987237099,"family"
"3411","Labridae","Pseudodax moluccanus","MINDA008-23","Choerodon robustus","MINDA004-23",20.1640713856722,"family"
"3412","Labridae","Pseudodax moluccanus","MINDA008-23","Thalassoma trilobatum","MINDA005-23",23.0240689303546,"family"
"3413","Labridae","Pseudodax moluccanus","MINDA008-23","Halichoeres hartzfeldii","MINDA006-23",19.3483680371949,"family"
"3414","Labridae","Pseudodax moluccanus","MINDA008-23","Epibulus brevis","MINDA007-23",20.091135148252,"family"
"3415","Labridae","Anampses meleagrides","MINDA009-23","Choerodon robustus","MINDA004-23",25.9149644978903,"family"
"3416","Labridae","Anampses meleagrides","MINDA009-23","Thalassoma trilobatum","MINDA005-23",22.712778883217,"family"
"3417","Labridae","Anampses meleagrides","MINDA009-23","Halichoeres hartzfeldii","MINDA006-23",21.3575755866577,"family"
"3418","Labridae","Anampses meleagrides","MINDA009-23","Epibulus brevis","MINDA007-23",23.3255188828235,"family"
"3419","Labridae","Anampses meleagrides","MINDA009-23","Pseudodax moluccanus","MINDA008-23",24.0155452708751,"family"
"3420","Labridae","Choerodon zamboangae","MINDA010-23","Anampses caeruleopunctatus","MINDA003-23",20.1522904974351,"family"
"3421","Labridae","Choerodon zamboangae","MINDA010-23","Thalassoma trilobatum","MINDA005-23",20.6017317258567,"family"
"3422","Labridae","Choerodon zamboangae","MINDA010-23","Halichoeres hartzfeldii","MINDA006-23",20.1867518881346,"family"
"3423","Labridae","Choerodon zamboangae","MINDA010-23","Epibulus brevis","MINDA007-23",21.8349045406057,"family"
"3424","Labridae","Choerodon zamboangae","MINDA010-23","Pseudodax moluccanus","MINDA008-23",22.0865408070354,"family"
"3425","Labridae","Choerodon zamboangae","MINDA010-23","Anampses meleagrides","MINDA009-23",23.0190800022036,"family"
"3426","Labridae","Stethojulis strigiventer","MINDA011-23","Anampses caeruleopunctatus","MINDA003-23",21.1839637778374,"family"
"3427","Labridae","Stethojulis strigiventer","MINDA011-23","Choerodon robustus","MINDA004-23",23.9645363977222,"family"
"3428","Labridae","Stethojulis strigiventer","MINDA011-23","Thalassoma trilobatum","MINDA005-23",21.5517876225894,"family"
"3429","Labridae","Stethojulis strigiventer","MINDA011-23","Halichoeres hartzfeldii","MINDA006-23",19.15895489475,"family"
"3430","Labridae","Stethojulis strigiventer","MINDA011-23","Epibulus brevis","MINDA007-23",22.1016311840937,"family"
"3431","Labridae","Stethojulis strigiventer","MINDA011-23","Pseudodax moluccanus","MINDA008-23",20.1451981576005,"family"
"3432","Labridae","Stethojulis strigiventer","MINDA011-23","Anampses meleagrides","MINDA009-23",20.798329362038,"family"
"3433","Labridae","Stethojulis strigiventer","MINDA011-23","Choerodon zamboangae","MINDA010-23",20.6196689754851,"family"
"3434","Labridae","Anampses geographicus","MINDA012-23","Choerodon robustus","MINDA004-23",24.9841363018931,"family"
"3435","Labridae","Anampses geographicus","MINDA012-23","Thalassoma trilobatum","MINDA005-23",20.6062960190026,"family"
"3436","Labridae","Anampses geographicus","MINDA012-23","Halichoeres hartzfeldii","MINDA006-23",18.9532993560792,"family"
"3437","Labridae","Anampses geographicus","MINDA012-23","Epibulus brevis","MINDA007-23",22.7795864468102,"family"
"3438","Labridae","Anampses geographicus","MINDA012-23","Pseudodax moluccanus","MINDA008-23",24.6432798522757,"family"
"3439","Labridae","Anampses geographicus","MINDA012-23","Choerodon zamboangae","MINDA010-23",22.5335322364441,"family"
"3440","Labridae","Anampses geographicus","MINDA012-23","Stethojulis strigiventer","MINDA011-23",21.1839637778374,"family"
"3441","Labridae","Stethojulis bandanensis","MINDA013-23","Anampses caeruleopunctatus","MINDA003-23",18.153092890929,"family"
"3442","Labridae","Stethojulis bandanensis","MINDA013-23","Choerodon robustus","MINDA004-23",24.617079924199,"family"
"3443","Labridae","Stethojulis bandanensis","MINDA013-23","Thalassoma trilobatum","MINDA005-23",21.4854859970169,"family"
"3444","Labridae","Stethojulis bandanensis","MINDA013-23","Halichoeres hartzfeldii","MINDA006-23",18.7908676982463,"family"
"3445","Labridae","Stethojulis bandanensis","MINDA013-23","Epibulus brevis","MINDA007-23",21.9835725848874,"family"
"3446","Labridae","Stethojulis bandanensis","MINDA013-23","Pseudodax moluccanus","MINDA008-23",22.1775717157273,"family"
"3447","Labridae","Stethojulis bandanensis","MINDA013-23","Anampses meleagrides","MINDA009-23",20.6484131707495,"family"
"3448","Labridae","Stethojulis bandanensis","MINDA013-23","Choerodon zamboangae","MINDA010-23",23.8918643881043,"family"
"3449","Labridae","Stethojulis bandanensis","MINDA013-23","Anampses geographicus","MINDA012-23",22.4598642284217,"family"
"3450","Labridae","Choerodon schoenleinii","MINDA016-23","Anampses caeruleopunctatus","MINDA003-23",19.0954580470057,"family"
"3451","Labridae","Choerodon schoenleinii","MINDA016-23","Thalassoma trilobatum","MINDA005-23",21.3827573980698,"family"
"3452","Labridae","Choerodon schoenleinii","MINDA016-23","Halichoeres hartzfeldii","MINDA006-23",21.2776425096139,"family"
"3453","Labridae","Choerodon schoenleinii","MINDA016-23","Epibulus brevis","MINDA007-23",22.9253161875514,"family"
"3454","Labridae","Choerodon schoenleinii","MINDA016-23","Pseudodax moluccanus","MINDA008-23",21.2296962902811,"family"
"3455","Labridae","Choerodon schoenleinii","MINDA016-23","Anampses meleagrides","MINDA009-23",21.1046569379574,"family"
"3456","Labridae","Choerodon schoenleinii","MINDA016-23","Stethojulis strigiventer","MINDA011-23",20.6110995153504,"family"
"3457","Labridae","Choerodon schoenleinii","MINDA016-23","Anampses geographicus","MINDA012-23",23.995806467946,"family"
"3458","Labridae","Choerodon schoenleinii","MINDA016-23","Stethojulis bandanensis","MINDA013-23",19.5724362589505,"family"
"3459","Labridae","Choerodon typus","MINDA040-23","Anampses caeruleopunctatus","MINDA003-23",23.0534904125171,"family"
"3460","Labridae","Choerodon typus","MINDA040-23","Thalassoma trilobatum","MINDA005-23",24.7915892761573,"family"
"3461","Labridae","Choerodon typus","MINDA040-23","Halichoeres hartzfeldii","MINDA006-23",21.8681672749853,"family"
"3462","Labridae","Choerodon typus","MINDA040-23","Epibulus brevis","MINDA007-23",23.3341785551249,"family"
"3463","Labridae","Choerodon typus","MINDA040-23","Pseudodax moluccanus","MINDA008-23",23.0509563677469,"family"
"3464","Labridae","Choerodon typus","MINDA040-23","Anampses meleagrides","MINDA009-23",23.0534904125171,"family"
"3465","Labridae","Choerodon typus","MINDA040-23","Stethojulis strigiventer","MINDA011-23",23.2054980555302,"family"
"3466","Labridae","Choerodon typus","MINDA040-23","Anampses geographicus","MINDA012-23",22.0473795119507,"family"
"3467","Labridae","Choerodon typus","MINDA040-23","Stethojulis bandanensis","MINDA013-23",25.1605996657353,"family"
"3468","Labridae","Choerodon typus","MINDA042-23","Anampses caeruleopunctatus","MINDA003-23",23.2699409669964,"family"
"3469","Labridae","Choerodon typus","MINDA042-23","Thalassoma trilobatum","MINDA005-23",24.5688717586883,"family"
"3470","Labridae","Choerodon typus","MINDA042-23","Halichoeres hartzfeldii","MINDA006-23",21.6554009964784,"family"
"3471","Labridae","Choerodon typus","MINDA042-23","Epibulus brevis","MINDA007-23",23.1005332701553,"family"
"3472","Labridae","Choerodon typus","MINDA042-23","Pseudodax moluccanus","MINDA008-23",22.831175794095,"family"
"3473","Labridae","Choerodon typus","MINDA042-23","Anampses meleagrides","MINDA009-23",23.2699409669964,"family"
"3474","Labridae","Choerodon typus","MINDA042-23","Stethojulis strigiventer","MINDA011-23",23.425762728926,"family"
"3475","Labridae","Choerodon typus","MINDA042-23","Anampses geographicus","MINDA012-23",22.2610550508198,"family"
"3476","Labridae","Choerodon typus","MINDA042-23","Stethojulis bandanensis","MINDA013-23",24.9378821482663,"family"
"3477","Labridae","Gomphosus varius","MINDA055-23","Anampses caeruleopunctatus","MINDA003-23",19.3483680371949,"family"
"3478","Labridae","Gomphosus varius","MINDA055-23","Choerodon robustus","MINDA004-23",20.2665110747175,"family"
"3479","Labridae","Gomphosus varius","MINDA055-23","Thalassoma trilobatum","MINDA005-23",10.9817370821978,"family"
"3480","Labridae","Gomphosus varius","MINDA055-23","Halichoeres hartzfeldii","MINDA006-23",21.6346699977059,"family"
"3481","Labridae","Gomphosus varius","MINDA055-23","Epibulus brevis","MINDA007-23",20.3950670446018,"family"
"3482","Labridae","Gomphosus varius","MINDA055-23","Pseudodax moluccanus","MINDA008-23",20.8403157552215,"family"
"3483","Labridae","Gomphosus varius","MINDA055-23","Anampses meleagrides","MINDA009-23",20.7871312058138,"family"
"3484","Labridae","Gomphosus varius","MINDA055-23","Choerodon zamboangae","MINDA010-23",16.9723197293616,"family"
"3485","Labridae","Gomphosus varius","MINDA055-23","Stethojulis strigiventer","MINDA011-23",22.8095202777902,"family"
"3486","Labridae","Gomphosus varius","MINDA055-23","Anampses geographicus","MINDA012-23",18.3563452033375,"family"
"3487","Labridae","Gomphosus varius","MINDA055-23","Stethojulis bandanensis","MINDA013-23",23.2270134333822,"family"
"3488","Labridae","Gomphosus varius","MINDA055-23","Choerodon schoenleinii","MINDA016-23",20.1110814025544,"family"
"3489","Labridae","Gomphosus varius","MINDA055-23","Choerodon typus","MINDA040-23",20.5905455284664,"family"
"3490","Labridae","Gomphosus varius","MINDA055-23","Choerodon typus","MINDA042-23",20.7984460358996,"family"
"3491","Labridae","Bodianus dictynna","MINDA059-23","Anampses caeruleopunctatus","MINDA003-23",21.5717086762577,"family"
"3492","Labridae","Bodianus dictynna","MINDA059-23","Choerodon robustus","MINDA004-23",21.377570889687,"family"
"3493","Labridae","Bodianus dictynna","MINDA059-23","Thalassoma trilobatum","MINDA005-23",21.8076810688202,"family"
"3494","Labridae","Bodianus dictynna","MINDA059-23","Halichoeres hartzfeldii","MINDA006-23",21.8291340196328,"family"
"3495","Labridae","Bodianus dictynna","MINDA059-23","Epibulus brevis","MINDA007-23",20.9940942251719,"family"
"3496","Labridae","Bodianus dictynna","MINDA059-23","Pseudodax moluccanus","MINDA008-23",21.5517876225894,"family"
"3497","Labridae","Bodianus dictynna","MINDA059-23","Anampses meleagrides","MINDA009-23",21.6567195431563,"family"
"3498","Labridae","Bodianus dictynna","MINDA059-23","Choerodon zamboangae","MINDA010-23",21.5329363743498,"family"
"3499","Labridae","Bodianus dictynna","MINDA059-23","Stethojulis strigiventer","MINDA011-23",22.0460540995627,"family"
"3500","Labridae","Bodianus dictynna","MINDA059-23","Anampses geographicus","MINDA012-23",23.7650427815368,"family"
"3501","Labridae","Bodianus dictynna","MINDA059-23","Stethojulis bandanensis","MINDA013-23",22.7758337446896,"family"
"3502","Labridae","Bodianus dictynna","MINDA059-23","Choerodon schoenleinii","MINDA016-23",19.0314795038698,"family"
"3503","Labridae","Bodianus dictynna","MINDA059-23","Choerodon typus","MINDA040-23",22.0151194327809,"family"
"3504","Labridae","Bodianus dictynna","MINDA059-23","Choerodon typus","MINDA042-23",21.8032547090052,"family"
"3505","Labridae","Bodianus dictynna","MINDA059-23","Gomphosus varius","MINDA055-23",21.0889203979038,"family"
"3506","Labridae","Cheilinus undulatus","MINDA064-23","Anampses caeruleopunctatus","MINDA003-23",21.3381120837203,"family"
"3507","Labridae","Cheilinus undulatus","MINDA064-23","Choerodon robustus","MINDA004-23",20.3745980124894,"family"
"3508","Labridae","Cheilinus undulatus","MINDA064-23","Thalassoma trilobatum","MINDA005-23",24.8424511388983,"family"
"3509","Labridae","Cheilinus undulatus","MINDA064-23","Halichoeres hartzfeldii","MINDA006-23",21.5517876225894,"family"
"3510","Labridae","Cheilinus undulatus","MINDA064-23","Epibulus brevis","MINDA007-23",16.3532614318142,"family"
"3511","Labridae","Cheilinus undulatus","MINDA064-23","Pseudodax moluccanus","MINDA008-23",21.8857642473046,"family"
"3512","Labridae","Cheilinus undulatus","MINDA064-23","Anampses meleagrides","MINDA009-23",22.2415232701046,"family"
"3513","Labridae","Cheilinus undulatus","MINDA064-23","Choerodon zamboangae","MINDA010-23",22.5094535002577,"family"
"3514","Labridae","Cheilinus undulatus","MINDA064-23","Stethojulis strigiventer","MINDA011-23",21.9039061196329,"family"
"3515","Labridae","Cheilinus undulatus","MINDA064-23","Anampses geographicus","MINDA012-23",22.8095202777902,"family"
"3516","Labridae","Cheilinus undulatus","MINDA064-23","Stethojulis bandanensis","MINDA013-23",19.6131252434623,"family"
"3517","Labridae","Cheilinus undulatus","MINDA064-23","Choerodon schoenleinii","MINDA016-23",21.6084914157961,"family"
"3518","Labridae","Cheilinus undulatus","MINDA064-23","Choerodon typus","MINDA040-23",24.5309662629265,"family"
"3519","Labridae","Cheilinus undulatus","MINDA064-23","Choerodon typus","MINDA042-23",24.7526961163198,"family"
"3520","Labridae","Cheilinus undulatus","MINDA064-23","Gomphosus varius","MINDA055-23",23.195302476494,"family"
"3521","Labridae","Cheilinus undulatus","MINDA064-23","Bodianus dictynna","MINDA059-23",23.425762728926,"family"
"3522","Labridae","Novaculoides macrolepidotus","MINDA065-23","Anampses caeruleopunctatus","MINDA003-23",20.758429294442,"family"
"3523","Labridae","Novaculoides macrolepidotus","MINDA065-23","Choerodon robustus","MINDA004-23",24.9953983493191,"family"
"3524","Labridae","Novaculoides macrolepidotus","MINDA065-23","Thalassoma trilobatum","MINDA005-23",24.0471613101866,"family"
"3525","Labridae","Novaculoides macrolepidotus","MINDA065-23","Halichoeres hartzfeldii","MINDA006-23",22.091504891534,"family"
"3526","Labridae","Novaculoides macrolepidotus","MINDA065-23","Epibulus brevis","MINDA007-23",21.7546091426897,"family"
"3527","Labridae","Novaculoides macrolepidotus","MINDA065-23","Pseudodax moluccanus","MINDA008-23",23.7403207753558,"family"
"3528","Labridae","Novaculoides macrolepidotus","MINDA065-23","Anampses meleagrides","MINDA009-23",25.0209278166273,"family"
"3529","Labridae","Novaculoides macrolepidotus","MINDA065-23","Choerodon zamboangae","MINDA010-23",25.0307664769402,"family"
"3530","Labridae","Novaculoides macrolepidotus","MINDA065-23","Stethojulis strigiventer","MINDA011-23",22.1888019659677,"family"
"3531","Labridae","Novaculoides macrolepidotus","MINDA065-23","Anampses geographicus","MINDA012-23",21.0382863316159,"family"
"3532","Labridae","Novaculoides macrolepidotus","MINDA065-23","Stethojulis bandanensis","MINDA013-23",21.6346699977059,"family"
"3533","Labridae","Novaculoides macrolepidotus","MINDA065-23","Choerodon schoenleinii","MINDA016-23",25.3143898708439,"family"
"3534","Labridae","Novaculoides macrolepidotus","MINDA065-23","Choerodon typus","MINDA040-23",22.5928556968167,"family"
"3535","Labridae","Novaculoides macrolepidotus","MINDA065-23","Choerodon typus","MINDA042-23",22.8065312356858,"family"
"3536","Labridae","Novaculoides macrolepidotus","MINDA065-23","Gomphosus varius","MINDA055-23",23.1250074312374,"family"
"3537","Labridae","Novaculoides macrolepidotus","MINDA065-23","Bodianus dictynna","MINDA059-23",25.4788043181534,"family"
"3538","Labridae","Novaculoides macrolepidotus","MINDA065-23","Cheilinus undulatus","MINDA064-23",23.5626469867171,"family"
"3539","Labridae","Macropharyngodon meleagris","MINDA066-23","Anampses caeruleopunctatus","MINDA003-23",20.1090039025861,"family"
"3540","Labridae","Macropharyngodon meleagris","MINDA066-23","Choerodon robustus","MINDA004-23",22.0309733866419,"family"
"3541","Labridae","Macropharyngodon meleagris","MINDA066-23","Thalassoma trilobatum","MINDA005-23",20.2665110747175,"family"
"3542","Labridae","Macropharyngodon meleagris","MINDA066-23","Halichoeres hartzfeldii","MINDA006-23",20.1090039025861,"family"
"3543","Labridae","Macropharyngodon meleagris","MINDA066-23","Epibulus brevis","MINDA007-23",21.5184529517718,"family"
"3544","Labridae","Macropharyngodon meleagris","MINDA066-23","Pseudodax moluccanus","MINDA008-23",22.9657198374777,"family"
"3545","Labridae","Macropharyngodon meleagris","MINDA066-23","Anampses meleagrides","MINDA009-23",20.3944312952269,"family"
"3546","Labridae","Macropharyngodon meleagris","MINDA066-23","Choerodon zamboangae","MINDA010-23",21.8290057253825,"family"
"3547","Labridae","Macropharyngodon meleagris","MINDA066-23","Stethojulis strigiventer","MINDA011-23",21.2325654955673,"family"
"3548","Labridae","Macropharyngodon meleagris","MINDA066-23","Anampses geographicus","MINDA012-23",20.3552825002855,"family"
"3549","Labridae","Macropharyngodon meleagris","MINDA066-23","Stethojulis bandanensis","MINDA013-23",20.6513367108768,"family"
"3550","Labridae","Macropharyngodon meleagris","MINDA066-23","Choerodon schoenleinii","MINDA016-23",20.6672902970683,"family"
"3551","Labridae","Macropharyngodon meleagris","MINDA066-23","Choerodon typus","MINDA040-23",22.4583264155648,"family"
"3552","Labridae","Macropharyngodon meleagris","MINDA066-23","Choerodon typus","MINDA042-23",22.2441933259648,"family"
"3553","Labridae","Macropharyngodon meleagris","MINDA066-23","Gomphosus varius","MINDA055-23",20.6513367108768,"family"
"3554","Labridae","Macropharyngodon meleagris","MINDA066-23","Bodianus dictynna","MINDA059-23",22.2610550508198,"family"
"3555","Labridae","Macropharyngodon meleagris","MINDA066-23","Cheilinus undulatus","MINDA064-23",24.2154962786551,"family"
"3556","Labridae","Macropharyngodon meleagris","MINDA066-23","Novaculoides macrolepidotus","MINDA065-23",23.2490835483487,"family"
"3557","Labridae","Labropsis manabei","MINDA067-23","Anampses caeruleopunctatus","MINDA003-23",18.186853028703,"family"
"3558","Labridae","Labropsis manabei","MINDA067-23","Choerodon robustus","MINDA004-23",21.1443556473348,"family"
"3559","Labridae","Labropsis manabei","MINDA067-23","Thalassoma trilobatum","MINDA005-23",19.9928378395329,"family"
"3560","Labridae","Labropsis manabei","MINDA067-23","Halichoeres hartzfeldii","MINDA006-23",18.323742017689,"family"
"3561","Labridae","Labropsis manabei","MINDA067-23","Epibulus brevis","MINDA007-23",21.287505658957,"family"
"3562","Labridae","Labropsis manabei","MINDA067-23","Pseudodax moluccanus","MINDA008-23",17.5049581126568,"family"
"3563","Labridae","Labropsis manabei","MINDA067-23","Anampses meleagrides","MINDA009-23",18.6726512274969,"family"
"3564","Labridae","Labropsis manabei","MINDA067-23","Choerodon zamboangae","MINDA010-23",20.8101460873961,"family"
"3565","Labridae","Labropsis manabei","MINDA067-23","Stethojulis strigiventer","MINDA011-23",20.1451981576005,"family"
"3566","Labridae","Labropsis manabei","MINDA067-23","Anampses geographicus","MINDA012-23",21.6792985699911,"family"
"3567","Labridae","Labropsis manabei","MINDA067-23","Stethojulis bandanensis","MINDA013-23",17.5333256299943,"family"
"3568","Labridae","Labropsis manabei","MINDA067-23","Choerodon schoenleinii","MINDA016-23",21.7698224337288,"family"
"3569","Labridae","Labropsis manabei","MINDA067-23","Choerodon typus","MINDA040-23",21.8857642473046,"family"
"3570","Labridae","Labropsis manabei","MINDA067-23","Choerodon typus","MINDA042-23",21.6725443079817,"family"
"3571","Labridae","Labropsis manabei","MINDA067-23","Gomphosus varius","MINDA055-23",19.9180733786229,"family"
"3572","Labridae","Labropsis manabei","MINDA067-23","Bodianus dictynna","MINDA059-23",22.2868531573073,"family"
"3573","Labridae","Labropsis manabei","MINDA067-23","Cheilinus undulatus","MINDA064-23",24.3816183836521,"family"
"3574","Labridae","Labropsis manabei","MINDA067-23","Novaculoides macrolepidotus","MINDA065-23",21.0546288013457,"family"
"3575","Labridae","Labropsis manabei","MINDA067-23","Macropharyngodon meleagris","MINDA066-23",16.9108917183191,"family"
"3576","Labridae","Thalassoma amblycephalum","MINDA068-23","Anampses caeruleopunctatus","MINDA003-23",18.935994565694,"family"
"3577","Labridae","Thalassoma amblycephalum","MINDA068-23","Choerodon robustus","MINDA004-23",20.4425681403528,"family"
"3578","Labridae","Thalassoma amblycephalum","MINDA068-23","Halichoeres hartzfeldii","MINDA006-23",17.9196994149921,"family"
"3579","Labridae","Thalassoma amblycephalum","MINDA068-23","Epibulus brevis","MINDA007-23",20.2112426869704,"family"
"3580","Labridae","Thalassoma amblycephalum","MINDA068-23","Pseudodax moluccanus","MINDA008-23",20.20336446635,"family"
"3581","Labridae","Thalassoma amblycephalum","MINDA068-23","Anampses meleagrides","MINDA009-23",22.0461023397437,"family"
"3582","Labridae","Thalassoma amblycephalum","MINDA068-23","Choerodon zamboangae","MINDA010-23",18.4496306857307,"family"
"3583","Labridae","Thalassoma amblycephalum","MINDA068-23","Stethojulis strigiventer","MINDA011-23",21.5921634937641,"family"
"3584","Labridae","Thalassoma amblycephalum","MINDA068-23","Anampses geographicus","MINDA012-23",18.935994565694,"family"
"3585","Labridae","Thalassoma amblycephalum","MINDA068-23","Stethojulis bandanensis","MINDA013-23",21.3154173139481,"family"
"3586","Labridae","Thalassoma amblycephalum","MINDA068-23","Choerodon schoenleinii","MINDA016-23",20.9679229340473,"family"
"3587","Labridae","Thalassoma amblycephalum","MINDA068-23","Choerodon typus","MINDA040-23",23.724127859147,"family"
"3588","Labridae","Thalassoma amblycephalum","MINDA068-23","Choerodon typus","MINDA042-23",23.505309129157,"family"
"3589","Labridae","Thalassoma amblycephalum","MINDA068-23","Gomphosus varius","MINDA055-23",11.1908058641123,"family"
"3590","Labridae","Thalassoma amblycephalum","MINDA068-23","Bodianus dictynna","MINDA059-23",21.1638953508179,"family"
"3591","Labridae","Thalassoma amblycephalum","MINDA068-23","Cheilinus undulatus","MINDA064-23",22.1390900753846,"family"
"3592","Labridae","Thalassoma amblycephalum","MINDA068-23","Novaculoides macrolepidotus","MINDA065-23",22.0473795119507,"family"
"3593","Labridae","Thalassoma amblycephalum","MINDA068-23","Macropharyngodon meleagris","MINDA066-23",20.4752796452415,"family"
"3594","Labridae","Thalassoma amblycephalum","MINDA068-23","Labropsis manabei","MINDA067-23",17.5636580168024,"family"
"3595","Labridae","Thalassoma jansenii","MINDA069-23","Anampses caeruleopunctatus","MINDA003-23",20.6702470721527,"family"
"3596","Labridae","Thalassoma jansenii","MINDA069-23","Choerodon robustus","MINDA004-23",20.4586599519546,"family"
"3597","Labridae","Thalassoma jansenii","MINDA069-23","Halichoeres hartzfeldii","MINDA006-23",21.2256823909609,"family"
"3598","Labridae","Thalassoma jansenii","MINDA069-23","Epibulus brevis","MINDA007-23",20.9198519742147,"family"
"3599","Labridae","Thalassoma jansenii","MINDA069-23","Pseudodax moluccanus","MINDA008-23",20.5662532774209,"family"
"3600","Labridae","Thalassoma jansenii","MINDA069-23","Anampses meleagrides","MINDA009-23",21.7406166471848,"family"
"3601","Labridae","Thalassoma jansenii","MINDA069-23","Choerodon zamboangae","MINDA010-23",19.1075349146063,"family"
"3602","Labridae","Thalassoma jansenii","MINDA069-23","Stethojulis strigiventer","MINDA011-23",22.972584959025,"family"
"3603","Labridae","Thalassoma jansenii","MINDA069-23","Anampses geographicus","MINDA012-23",20.8843801617528,"family"
"3604","Labridae","Thalassoma jansenii","MINDA069-23","Stethojulis bandanensis","MINDA013-23",22.50615175447,"family"
"3605","Labridae","Thalassoma jansenii","MINDA069-23","Choerodon schoenleinii","MINDA016-23",20.9508175785859,"family"
"3606","Labridae","Thalassoma jansenii","MINDA069-23","Choerodon typus","MINDA040-23",24.3664761416949,"family"
"3607","Labridae","Thalassoma jansenii","MINDA069-23","Choerodon typus","MINDA042-23",24.1452368426771,"family"
"3608","Labridae","Thalassoma jansenii","MINDA069-23","Gomphosus varius","MINDA055-23",11.7035264945337,"family"
"3609","Labridae","Thalassoma jansenii","MINDA069-23","Bodianus dictynna","MINDA059-23",21.4407364859305,"family"
"3610","Labridae","Thalassoma jansenii","MINDA069-23","Cheilinus undulatus","MINDA064-23",24.7537211475834,"family"
"3611","Labridae","Thalassoma jansenii","MINDA069-23","Novaculoides macrolepidotus","MINDA065-23",21.4602297639091,"family"
"3612","Labridae","Thalassoma jansenii","MINDA069-23","Macropharyngodon meleagris","MINDA066-23",20.2832206354885,"family"
"3613","Labridae","Thalassoma jansenii","MINDA069-23","Labropsis manabei","MINDA067-23",17.7490502882321,"family"
"3614","Labridae","Hologymnosus annulatus","MINDA070-23","Anampses caeruleopunctatus","MINDA003-23",23.1174799317897,"family"
"3615","Labridae","Hologymnosus annulatus","MINDA070-23","Choerodon robustus","MINDA004-23",22.5260902754776,"family"
