"","taxa","species_1","process_id_1","species_2","process_id_2","distance","level"
"832","Lutjanus","Lutjanus rivulatus","MINDA415-23","Lutjanus lutjanus","MINDA374-23",15.0888936341026,"genus"
"833","Lutjanus","Lutjanus decussatus","MINDA433-23","Lutjanus johnii","MINDA002-23",12.8309968882944,"genus"
"834","Lutjanus","Lutjanus decussatus","MINDA433-23","Lutjanus fulviflamma","MINDA030-23",8.38193330564571,"genus"
"835","Lutjanus","Lutjanus decussatus","MINDA433-23","Lutjanus monostigma","MINDA031-23",10.3307588339767,"genus"
"836","Lutjanus","Lutjanus decussatus","MINDA433-23","Lutjanus malabaricus","MINDA032-23",17.3693150759441,"genus"
"837","Lutjanus","Lutjanus decussatus","MINDA433-23","Lutjanus dodecacanthoides","MINDA056-23",16.2503954970739,"genus"
"838","Lutjanus","Lutjanus decussatus","MINDA433-23","Lutjanus gibbus","MINDA072-23",15.1855196169612,"genus"
"839","Lutjanus","Lutjanus decussatus","MINDA433-23","Lutjanus bohar","MINDA097-23",14.5252353935467,"genus"
"840","Lutjanus","Lutjanus decussatus","MINDA433-23","Lutjanus argentimaculatus","MINDA148-23",12.8595188352166,"genus"
"841","Lutjanus","Lutjanus decussatus","MINDA433-23","Lutjanus bengalensis","MINDA156-23",12.5109925191203,"genus"
"842","Lutjanus","Lutjanus decussatus","MINDA433-23","Lutjanus rufolineatus","MINDA157-23",13.287975612741,"genus"
"843","Lutjanus","Lutjanus decussatus","MINDA433-23","Lutjanus vitta","MINDA167-23",8.75268393076379,"genus"
"844","Lutjanus","Lutjanus decussatus","MINDA433-23","Lutjanus argentimaculatus","MINDA171-23",12.5109925191203,"genus"
"845","Lutjanus","Lutjanus decussatus","MINDA433-23","Lutjanus sebae","MINDA172-23",18.5832208057654,"genus"
"846","Lutjanus","Lutjanus decussatus","MINDA433-23","Lutjanus gibbus","MINDA173-23",15.5719596059299,"genus"
"847","Lutjanus","Lutjanus decussatus","MINDA433-23","Lutjanus timoriensis","MINDA174-23",17.3735025216536,"genus"
"848","Lutjanus","Lutjanus decussatus","MINDA433-23","Lutjanus ehrenbergii","MINDA346-23",11.1797388930272,"genus"
"849","Lutjanus","Lutjanus decussatus","MINDA433-23","Lutjanus ehrenbergii","MINDA347-23",10.5637369737755,"genus"
"850","Lutjanus","Lutjanus decussatus","MINDA433-23","Lutjanus lutjanus","MINDA374-23",8.90917896447646,"genus"
"851","Lutjanus","Lutjanus decussatus","MINDA433-23","Lutjanus rivulatus","MINDA415-23",13.3401207616614,"genus"
"852","Lutjanus","Lutjanus fulvus","MINDA451-23","Lutjanus johnii","MINDA002-23",16.8358917117961,"genus"
"853","Lutjanus","Lutjanus fulvus","MINDA451-23","Lutjanus fulviflamma","MINDA030-23",14.6878375927761,"genus"
"854","Lutjanus","Lutjanus fulvus","MINDA451-23","Lutjanus monostigma","MINDA031-23",15.2582994571237,"genus"
"855","Lutjanus","Lutjanus fulvus","MINDA451-23","Lutjanus malabaricus","MINDA032-23",16.930192577892,"genus"
"856","Lutjanus","Lutjanus fulvus","MINDA451-23","Lutjanus dodecacanthoides","MINDA056-23",15.0018493125732,"genus"
"857","Lutjanus","Lutjanus fulvus","MINDA451-23","Lutjanus gibbus","MINDA072-23",16.0326615866058,"genus"
"858","Lutjanus","Lutjanus fulvus","MINDA451-23","Lutjanus bohar","MINDA097-23",15.3770196485841,"genus"
"859","Lutjanus","Lutjanus fulvus","MINDA451-23","Lutjanus argentimaculatus","MINDA148-23",12.5922928119943,"genus"
"860","Lutjanus","Lutjanus fulvus","MINDA451-23","Lutjanus bengalensis","MINDA156-23",10.86541492309,"genus"
"861","Lutjanus","Lutjanus fulvus","MINDA451-23","Lutjanus rufolineatus","MINDA157-23",9.8121072171796,"genus"
"862","Lutjanus","Lutjanus fulvus","MINDA451-23","Lutjanus vitta","MINDA167-23",13.7244166494823,"genus"
"863","Lutjanus","Lutjanus fulvus","MINDA451-23","Lutjanus argentimaculatus","MINDA171-23",12.2434706582158,"genus"
"864","Lutjanus","Lutjanus fulvus","MINDA451-23","Lutjanus sebae","MINDA172-23",19.7579544041906,"genus"
"865","Lutjanus","Lutjanus fulvus","MINDA451-23","Lutjanus gibbus","MINDA173-23",16.0261217332547,"genus"
"866","Lutjanus","Lutjanus fulvus","MINDA451-23","Lutjanus timoriensis","MINDA174-23",16.9266651760176,"genus"
"867","Lutjanus","Lutjanus fulvus","MINDA451-23","Lutjanus ehrenbergii","MINDA346-23",14.4396447471533,"genus"
"868","Lutjanus","Lutjanus fulvus","MINDA451-23","Lutjanus ehrenbergii","MINDA347-23",13.79647421678,"genus"
"869","Lutjanus","Lutjanus fulvus","MINDA451-23","Lutjanus lutjanus","MINDA374-23",15.2111815611933,"genus"
"870","Lutjanus","Lutjanus fulvus","MINDA451-23","Lutjanus rivulatus","MINDA415-23",15.1480137512294,"genus"
"871","Lutjanus","Lutjanus fulvus","MINDA451-23","Lutjanus decussatus","MINDA433-23",13.7679903591564,"genus"
"872","Lutjanus","Lutjanus fulvus","MINDA484-23","Lutjanus johnii","MINDA002-23",15.8872625145335,"genus"
"873","Lutjanus","Lutjanus fulvus","MINDA484-23","Lutjanus fulviflamma","MINDA030-23",13.3855793172436,"genus"
"874","Lutjanus","Lutjanus fulvus","MINDA484-23","Lutjanus monostigma","MINDA031-23",14.3310603922269,"genus"
"875","Lutjanus","Lutjanus fulvus","MINDA484-23","Lutjanus malabaricus","MINDA032-23",15.9822728819921,"genus"
"876","Lutjanus","Lutjanus fulvus","MINDA484-23","Lutjanus dodecacanthoides","MINDA056-23",13.6976069343068,"genus"
"877","Lutjanus","Lutjanus fulvus","MINDA484-23","Lutjanus gibbus","MINDA072-23",14.8990880585915,"genus"
"878","Lutjanus","Lutjanus fulvus","MINDA484-23","Lutjanus bohar","MINDA097-23",14.4497103291578,"genus"
"879","Lutjanus","Lutjanus fulvus","MINDA484-23","Lutjanus argentimaculatus","MINDA148-23",12.0697139013749,"genus"
"880","Lutjanus","Lutjanus fulvus","MINDA484-23","Lutjanus bengalensis","MINDA156-23",10.3555908290248,"genus"
"881","Lutjanus","Lutjanus fulvus","MINDA484-23","Lutjanus rufolineatus","MINDA157-23",9.30891822497983,"genus"
"882","Lutjanus","Lutjanus fulvus","MINDA484-23","Lutjanus vitta","MINDA167-23",12.8173913847278,"genus"
"883","Lutjanus","Lutjanus fulvus","MINDA484-23","Lutjanus argentimaculatus","MINDA171-23",11.7234973519293,"genus"
"884","Lutjanus","Lutjanus fulvus","MINDA484-23","Lutjanus sebae","MINDA172-23",18.7708912340278,"genus"
"885","Lutjanus","Lutjanus fulvus","MINDA484-23","Lutjanus gibbus","MINDA173-23",15.2776811370661,"genus"
"886","Lutjanus","Lutjanus fulvus","MINDA484-23","Lutjanus timoriensis","MINDA174-23",15.5715063960415,"genus"
"887","Lutjanus","Lutjanus fulvus","MINDA484-23","Lutjanus ehrenbergii","MINDA346-23",13.6112881848335,"genus"
"888","Lutjanus","Lutjanus fulvus","MINDA484-23","Lutjanus ehrenbergii","MINDA347-23",12.9751320400494,"genus"
"889","Lutjanus","Lutjanus fulvus","MINDA484-23","Lutjanus lutjanus","MINDA374-23",13.9016270814037,"genus"
"890","Lutjanus","Lutjanus fulvus","MINDA484-23","Lutjanus rivulatus","MINDA415-23",14.6120599205905,"genus"
"891","Lutjanus","Lutjanus fulvus","MINDA484-23","Lutjanus decussatus","MINDA433-23",12.4821585534474,"genus"
"892","Malacanthus","Malacanthus latovittatus","MINDA137-23","Malacanthus brevirostris","MINDA054-23",18.5275199362663,"genus"
"893","Monotaxis","Monotaxis grandoculis","MINDA428-23","Monotaxis heterodon","MINDA170-23",8.1791210336074,"genus"
"894","Myripristis","Myripristis violacea","MINDA079-23","Myripristis adusta","MINDA078-23",4.14611818072907,"genus"
"895","Myripristis","Myripristis berndti","MINDA080-23","Myripristis adusta","MINDA078-23",7.23601960912419,"genus"
"896","Myripristis","Myripristis berndti","MINDA080-23","Myripristis violacea","MINDA079-23",7.23601960912419,"genus"
"897","Myripristis","Myripristis kuntee","MINDA089-23","Myripristis adusta","MINDA078-23",5.43582794067554,"genus"
"898","Myripristis","Myripristis kuntee","MINDA089-23","Myripristis violacea","MINDA079-23",4.62280189708652,"genus"
"899","Myripristis","Myripristis kuntee","MINDA089-23","Myripristis berndti","MINDA080-23",7.43283606938835,"genus"
"900","Myripristis","Myripristis hexagona","MINDA113-23","Myripristis adusta","MINDA078-23",6.55782419779806,"genus"
"901","Myripristis","Myripristis hexagona","MINDA113-23","Myripristis violacea","MINDA079-23",7.22785097467217,"genus"
"902","Myripristis","Myripristis hexagona","MINDA113-23","Myripristis berndti","MINDA080-23",7.42325842421623,"genus"
"903","Myripristis","Myripristis hexagona","MINDA113-23","Myripristis kuntee","MINDA089-23",7.42325842421623,"genus"
"904","Myripristis","Myripristis adusta","MINDA114-23","Myripristis violacea","MINDA079-23",3.99249799990837,"genus"
"905","Myripristis","Myripristis adusta","MINDA114-23","Myripristis berndti","MINDA080-23",7.07851864493453,"genus"
"906","Myripristis","Myripristis adusta","MINDA114-23","Myripristis kuntee","MINDA089-23",5.60876502853727,"genus"
"907","Myripristis","Myripristis adusta","MINDA114-23","Myripristis hexagona","MINDA113-23",6.401702266552,"genus"
"908","Myripristis","Myripristis violacea","MINDA200-23","Myripristis adusta","MINDA078-23",3.98637363590311,"genus"
"909","Myripristis","Myripristis violacea","MINDA200-23","Myripristis berndti","MINDA080-23",7.06738538519222,"genus"
"910","Myripristis","Myripristis violacea","MINDA200-23","Myripristis kuntee","MINDA089-23",4.46177116208442,"genus"
"911","Myripristis","Myripristis violacea","MINDA200-23","Myripristis hexagona","MINDA113-23",7.05950064727696,"genus"
"912","Myripristis","Myripristis violacea","MINDA200-23","Myripristis adusta","MINDA114-23",3.83300823150337,"genus"
"913","Myripristis","Myripristis hexagona","MINDA224-23","Myripristis adusta","MINDA078-23",6.89171525492834,"genus"
"914","Myripristis","Myripristis hexagona","MINDA224-23","Myripristis violacea","MINDA079-23",7.5662617419791,"genus"
"915","Myripristis","Myripristis hexagona","MINDA224-23","Myripristis berndti","MINDA080-23",7.76455667773623,"genus"
"916","Myripristis","Myripristis hexagona","MINDA224-23","Myripristis kuntee","MINDA089-23",7.76455667773623,"genus"
"917","Myripristis","Myripristis hexagona","MINDA224-23","Myripristis adusta","MINDA114-23",6.73503683446147,"genus"
"918","Myripristis","Myripristis hexagona","MINDA224-23","Myripristis violacea","MINDA200-23",7.39677005425353,"genus"
"919","Myripristis","Myripristis hexagona","MINDA225-23","Myripristis adusta","MINDA078-23",6.55782419779806,"genus"
"920","Myripristis","Myripristis hexagona","MINDA225-23","Myripristis violacea","MINDA079-23",7.22785097467217,"genus"
"921","Myripristis","Myripristis hexagona","MINDA225-23","Myripristis berndti","MINDA080-23",7.42325842421623,"genus"
"922","Myripristis","Myripristis hexagona","MINDA225-23","Myripristis kuntee","MINDA089-23",7.42325842421623,"genus"
"923","Myripristis","Myripristis hexagona","MINDA225-23","Myripristis adusta","MINDA114-23",6.401702266552,"genus"
"924","Myripristis","Myripristis hexagona","MINDA225-23","Myripristis violacea","MINDA200-23",7.05950064727696,"genus"
"925","Myripristis","Myripristis berndti","MINDA292-23","Myripristis adusta","MINDA078-23",7.40522450833621,"genus"
"926","Myripristis","Myripristis berndti","MINDA292-23","Myripristis violacea","MINDA079-23",7.40522450833621,"genus"
"927","Myripristis","Myripristis berndti","MINDA292-23","Myripristis kuntee","MINDA089-23",7.60348469920035,"genus"
"928","Myripristis","Myripristis berndti","MINDA292-23","Myripristis hexagona","MINDA113-23",7.59361634029695,"genus"
"929","Myripristis","Myripristis berndti","MINDA292-23","Myripristis adusta","MINDA114-23",7.24743772451589,"genus"
"930","Myripristis","Myripristis berndti","MINDA292-23","Myripristis violacea","MINDA200-23",7.23601960912419,"genus"
"931","Myripristis","Myripristis berndti","MINDA292-23","Myripristis hexagona","MINDA224-23",7.93608343257568,"genus"
"932","Myripristis","Myripristis berndti","MINDA292-23","Myripristis hexagona","MINDA225-23",7.59361634029695,"genus"
"933","Myripristis","Myripristis pralinia","MINDA293-23","Myripristis adusta","MINDA078-23",7.41405427029772,"genus"
"934","Myripristis","Myripristis pralinia","MINDA293-23","Myripristis violacea","MINDA079-23",7.41405427029772,"genus"
"935","Myripristis","Myripristis pralinia","MINDA293-23","Myripristis berndti","MINDA080-23",7.10264895405513,"genus"
"936","Myripristis","Myripristis pralinia","MINDA293-23","Myripristis kuntee","MINDA089-23",7.44278632019276,"genus"
"937","Myripristis","Myripristis pralinia","MINDA293-23","Myripristis hexagona","MINDA113-23",9.11811044175793,"genus"
"938","Myripristis","Myripristis pralinia","MINDA293-23","Myripristis adusta","MINDA114-23",7.25600819030184,"genus"
"939","Myripristis","Myripristis pralinia","MINDA293-23","Myripristis violacea","MINDA200-23",7.24456258257215,"genus"
"940","Myripristis","Myripristis pralinia","MINDA293-23","Myripristis hexagona","MINDA224-23",9.46960573817084,"genus"
"941","Myripristis","Myripristis pralinia","MINDA293-23","Myripristis hexagona","MINDA225-23",9.11811044175793,"genus"
"942","Myripristis","Myripristis pralinia","MINDA293-23","Myripristis berndti","MINDA292-23",7.27242840411204,"genus"
"943","Myripristis","Myripristis hexagona","MINDA294-23","Myripristis adusta","MINDA078-23",6.72449101878597,"genus"
"944","Myripristis","Myripristis hexagona","MINDA294-23","Myripristis violacea","MINDA079-23",7.39677005425353,"genus"
"945","Myripristis","Myripristis hexagona","MINDA294-23","Myripristis berndti","MINDA080-23",7.59361634029695,"genus"
"946","Myripristis","Myripristis hexagona","MINDA294-23","Myripristis kuntee","MINDA089-23",7.59361634029695,"genus"
"947","Myripristis","Myripristis hexagona","MINDA294-23","Myripristis adusta","MINDA114-23",6.56809177118574,"genus"
"948","Myripristis","Myripristis hexagona","MINDA294-23","Myripristis violacea","MINDA200-23",7.22785097467217,"genus"
"949","Myripristis","Myripristis hexagona","MINDA294-23","Myripristis berndti","MINDA292-23",7.76455667773623,"genus"
"950","Myripristis","Myripristis hexagona","MINDA294-23","Myripristis pralinia","MINDA293-23",9.2935492182419,"genus"
"951","Myripristis","Myripristis kuntee","MINDA409-23","Myripristis adusta","MINDA078-23",5.43582794067554,"genus"
"952","Myripristis","Myripristis kuntee","MINDA409-23","Myripristis violacea","MINDA079-23",4.62280189708652,"genus"
"953","Myripristis","Myripristis kuntee","MINDA409-23","Myripristis berndti","MINDA080-23",7.09327619048826,"genus"
"954","Myripristis","Myripristis kuntee","MINDA409-23","Myripristis hexagona","MINDA113-23",7.08427407494729,"genus"
"955","Myripristis","Myripristis kuntee","MINDA409-23","Myripristis adusta","MINDA114-23",5.60876502853727,"genus"
"956","Myripristis","Myripristis kuntee","MINDA409-23","Myripristis violacea","MINDA200-23",4.46177116208442,"genus"
"957","Myripristis","Myripristis kuntee","MINDA409-23","Myripristis hexagona","MINDA224-23",7.42325842421623,"genus"
"958","Myripristis","Myripristis kuntee","MINDA409-23","Myripristis hexagona","MINDA225-23",7.08427407494729,"genus"
"959","Myripristis","Myripristis kuntee","MINDA409-23","Myripristis berndti","MINDA292-23",7.26276787821383,"genus"
"960","Myripristis","Myripristis kuntee","MINDA409-23","Myripristis pralinia","MINDA293-23",7.10264895405513,"genus"
"961","Myripristis","Myripristis kuntee","MINDA409-23","Myripristis hexagona","MINDA294-23",7.25347897415932,"genus"
"962","Myripristis","Myripristis violacea","MINDA439-23","Myripristis adusta","MINDA078-23",4.21894962467179,"genus"
"963","Myripristis","Myripristis violacea","MINDA439-23","Myripristis berndti","MINDA080-23",7.36696831540364,"genus"
"964","Myripristis","Myripristis violacea","MINDA439-23","Myripristis kuntee","MINDA089-23",4.70446982323061,"genus"
"965","Myripristis","Myripristis violacea","MINDA439-23","Myripristis hexagona","MINDA113-23",7.35886545435105,"genus"
"966","Myripristis","Myripristis violacea","MINDA439-23","Myripristis adusta","MINDA114-23",4.05634785535292,"genus"
"967","Myripristis","Myripristis violacea","MINDA439-23","Myripristis hexagona","MINDA224-23",7.70369440730407,"genus"
"968","Myripristis","Myripristis violacea","MINDA439-23","Myripristis hexagona","MINDA225-23",7.35886545435105,"genus"
"969","Myripristis","Myripristis violacea","MINDA439-23","Myripristis berndti","MINDA292-23",7.53938227934944,"genus"
"970","Myripristis","Myripristis violacea","MINDA439-23","Myripristis pralinia","MINDA293-23",7.5481729104265,"genus"
"971","Myripristis","Myripristis violacea","MINDA439-23","Myripristis hexagona","MINDA294-23",7.5309826638997,"genus"
"972","Myripristis","Myripristis violacea","MINDA439-23","Myripristis kuntee","MINDA409-23",4.70446982323061,"genus"
"973","Naso","Naso minor","MINDA077-23","Naso brevirostris","MINDA076-23",11.7701715550404,"genus"
"974","Naso","Naso vlamingii","MINDA120-23","Naso brevirostris","MINDA076-23",3.36070228393888,"genus"
"975","Naso","Naso vlamingii","MINDA120-23","Naso minor","MINDA077-23",10.4996857787719,"genus"
"976","Naso","Naso lituratus","MINDA146-23","Naso brevirostris","MINDA076-23",8.65182623005349,"genus"
"977","Naso","Naso lituratus","MINDA146-23","Naso minor","MINDA077-23",11.5723543318182,"genus"
"978","Naso","Naso lituratus","MINDA146-23","Naso vlamingii","MINDA120-23",8.8269577576136,"genus"
"979","Naso","Naso hexacanthus","MINDA199-23","Naso brevirostris","MINDA076-23",6.6468719847164,"genus"
"980","Naso","Naso hexacanthus","MINDA199-23","Naso minor","MINDA077-23",12.1239522758895,"genus"
"981","Naso","Naso hexacanthus","MINDA199-23","Naso vlamingii","MINDA120-23",7.51031381669202,"genus"
"982","Naso","Naso hexacanthus","MINDA199-23","Naso lituratus","MINDA146-23",9.62759119210647,"genus"
"983","Naso","Naso unicornis","MINDA222-23","Naso brevirostris","MINDA076-23",8.79107761714008,"genus"
"984","Naso","Naso unicornis","MINDA222-23","Naso minor","MINDA077-23",12.0532616388904,"genus"
"985","Naso","Naso unicornis","MINDA222-23","Naso vlamingii","MINDA120-23",7.43283606938835,"genus"
"986","Naso","Naso unicornis","MINDA222-23","Naso lituratus","MINDA146-23",7.42325842421623,"genus"
"987","Naso","Naso unicornis","MINDA222-23","Naso hexacanthus","MINDA199-23",10.3225820470572,"genus"
"988","Naso","Naso thynnoides","MINDA418-23","Naso brevirostris","MINDA076-23",11.6338916240917,"genus"
"989","Naso","Naso thynnoides","MINDA418-23","Naso minor","MINDA077-23",11.9694671323952,"genus"
"990","Naso","Naso thynnoides","MINDA418-23","Naso vlamingii","MINDA120-23",12.8364342655363,"genus"
"991","Naso","Naso thynnoides","MINDA418-23","Naso lituratus","MINDA146-23",14.0437586136897,"genus"
"992","Naso","Naso thynnoides","MINDA418-23","Naso hexacanthus","MINDA199-23",14.064877430961,"genus"
"993","Naso","Naso thynnoides","MINDA418-23","Naso unicornis","MINDA222-23",12.9503361381175,"genus"
"994","Naso","Naso hexacanthus","MINDA429-23","Naso brevirostris","MINDA076-23",6.04336428782862,"genus"
"995","Naso","Naso hexacanthus","MINDA429-23","Naso minor","MINDA077-23",11.5896991549595,"genus"
"996","Naso","Naso hexacanthus","MINDA429-23","Naso vlamingii","MINDA120-23",6.89517364545702,"genus"
"997","Naso","Naso hexacanthus","MINDA429-23","Naso lituratus","MINDA146-23",8.78548549443265,"genus"
"998","Naso","Naso hexacanthus","MINDA429-23","Naso unicornis","MINDA222-23",9.82415350355875,"genus"
"999","Naso","Naso hexacanthus","MINDA429-23","Naso thynnoides","MINDA418-23",13.854793088276,"genus"
"1000","Nemipterus","Nemipterus furcosus","MINDA133-23","Nemipterus peronii","MINDA087-23",10.1546654840907,"genus"
"1001","Nemipterus","Nemipterus furcosus","MINDA133-23","Nemipterus peronii","MINDA088-23",9.32027340843319,"genus"
"1002","Nemipterus","Nemipterus balinensoides","MINDA142-23","Nemipterus peronii","MINDA087-23",18.8301632518528,"genus"
"1003","Nemipterus","Nemipterus balinensoides","MINDA142-23","Nemipterus peronii","MINDA088-23",18.7107829396548,"genus"
"1004","Nemipterus","Nemipterus balinensoides","MINDA142-23","Nemipterus furcosus","MINDA133-23",17.3607235339653,"genus"
"1005","Nemipterus","Nemipterus zysron","MINDA218-23","Nemipterus peronii","MINDA087-23",17.1965193311629,"genus"
"1006","Nemipterus","Nemipterus zysron","MINDA218-23","Nemipterus peronii","MINDA088-23",17.2807794425091,"genus"
"1007","Nemipterus","Nemipterus zysron","MINDA218-23","Nemipterus furcosus","MINDA133-23",17.7575819098907,"genus"
"1008","Nemipterus","Nemipterus zysron","MINDA218-23","Nemipterus balinensoides","MINDA142-23",18.7721075652087,"genus"
"1009","Nemipterus","Nemipterus peronii","MINDA219-23","Nemipterus furcosus","MINDA133-23",9.46960573817084,"genus"
"1010","Nemipterus","Nemipterus peronii","MINDA219-23","Nemipterus balinensoides","MINDA142-23",18.696453160419,"genus"
"1011","Nemipterus","Nemipterus peronii","MINDA219-23","Nemipterus zysron","MINDA218-23",17.0705149440816,"genus"
"1012","Nemipterus","Nemipterus bathybius","MINDA296-23","Nemipterus peronii","MINDA087-23",19.2358449905612,"genus"
"1013","Nemipterus","Nemipterus bathybius","MINDA296-23","Nemipterus peronii","MINDA088-23",19.3230354876598,"genus"
"1014","Nemipterus","Nemipterus bathybius","MINDA296-23","Nemipterus furcosus","MINDA133-23",17.1623105751843,"genus"
"1015","Nemipterus","Nemipterus bathybius","MINDA296-23","Nemipterus balinensoides","MINDA142-23",15.0544818099356,"genus"
"1016","Nemipterus","Nemipterus bathybius","MINDA296-23","Nemipterus zysron","MINDA218-23",19.9704920267143,"genus"
"1017","Nemipterus","Nemipterus bathybius","MINDA296-23","Nemipterus peronii","MINDA219-23",19.1037873888099,"genus"
"1018","Nemipterus","Nemipterus nematopus","MINDA398-23","Nemipterus peronii","MINDA087-23",19.9083182780947,"genus"
"1019","Nemipterus","Nemipterus nematopus","MINDA398-23","Nemipterus peronii","MINDA088-23",20.0052855611297,"genus"
"1020","Nemipterus","Nemipterus nematopus","MINDA398-23","Nemipterus furcosus","MINDA133-23",18.3840592980769,"genus"
"1021","Nemipterus","Nemipterus nematopus","MINDA398-23","Nemipterus balinensoides","MINDA142-23",15.4254600098599,"genus"
"1022","Nemipterus","Nemipterus nematopus","MINDA398-23","Nemipterus zysron","MINDA218-23",18.1439440284223,"genus"
"1023","Nemipterus","Nemipterus nematopus","MINDA398-23","Nemipterus peronii","MINDA219-23",19.7834351695719,"genus"
"1024","Nemipterus","Nemipterus nematopus","MINDA398-23","Nemipterus bathybius","MINDA296-23",9.86276663268784,"genus"
"1025","Nemipterus","Nemipterus hexodon","MINDA399-23","Nemipterus peronii","MINDA087-23",20.2455915216201,"genus"
"1026","Nemipterus","Nemipterus hexodon","MINDA399-23","Nemipterus peronii","MINDA088-23",20.5493826227859,"genus"
"1027","Nemipterus","Nemipterus hexodon","MINDA399-23","Nemipterus furcosus","MINDA133-23",16.981161658319,"genus"
"1028","Nemipterus","Nemipterus hexodon","MINDA399-23","Nemipterus balinensoides","MINDA142-23",14.5289532794488,"genus"
"1029","Nemipterus","Nemipterus hexodon","MINDA399-23","Nemipterus zysron","MINDA218-23",19.4107894201623,"genus"
"1030","Nemipterus","Nemipterus hexodon","MINDA399-23","Nemipterus peronii","MINDA219-23",20.7026991289256,"genus"
"1031","Nemipterus","Nemipterus hexodon","MINDA399-23","Nemipterus bathybius","MINDA296-23",12.2644153204407,"genus"
"1032","Nemipterus","Nemipterus hexodon","MINDA399-23","Nemipterus nematopus","MINDA398-23",13.1797692477091,"genus"
"1033","Nemipterus","Nemipterus zysron","MINDA445-23","Nemipterus peronii","MINDA087-23",17.5543779213274,"genus"
"1034","Nemipterus","Nemipterus zysron","MINDA445-23","Nemipterus peronii","MINDA088-23",17.6116425205113,"genus"
"1035","Nemipterus","Nemipterus zysron","MINDA445-23","Nemipterus furcosus","MINDA133-23",17.9242040634887,"genus"
"1036","Nemipterus","Nemipterus zysron","MINDA445-23","Nemipterus balinensoides","MINDA142-23",19.1682645808819,"genus"
"1037","Nemipterus","Nemipterus zysron","MINDA445-23","Nemipterus peronii","MINDA219-23",17.4267800137086,"genus"
"1038","Nemipterus","Nemipterus zysron","MINDA445-23","Nemipterus bathybius","MINDA296-23",20.1825854064733,"genus"
"1039","Nemipterus","Nemipterus zysron","MINDA445-23","Nemipterus nematopus","MINDA398-23",18.524018953165,"genus"
"1040","Nemipterus","Nemipterus zysron","MINDA445-23","Nemipterus hexodon","MINDA399-23",19.8235616939194,"genus"
"1041","Nemipterus","Nemipterus bathybius","MINDA479-23","Nemipterus peronii","MINDA087-23",19.4148618987072,"genus"
"1042","Nemipterus","Nemipterus bathybius","MINDA479-23","Nemipterus peronii","MINDA088-23",19.4684147346316,"genus"
"1043","Nemipterus","Nemipterus bathybius","MINDA479-23","Nemipterus furcosus","MINDA133-23",17.5014884296004,"genus"
"1044","Nemipterus","Nemipterus bathybius","MINDA479-23","Nemipterus balinensoides","MINDA142-23",15.5448412310163,"genus"
"1045","Nemipterus","Nemipterus bathybius","MINDA479-23","Nemipterus zysron","MINDA218-23",20.1608349374448,"genus"
"1046","Nemipterus","Nemipterus bathybius","MINDA479-23","Nemipterus peronii","MINDA219-23",19.2785228880464,"genus"
"1047","Nemipterus","Nemipterus bathybius","MINDA479-23","Nemipterus nematopus","MINDA398-23",9.86272644377145,"genus"
"1048","Nemipterus","Nemipterus bathybius","MINDA479-23","Nemipterus hexodon","MINDA399-23",12.6850391552017,"genus"
"1049","Nemipterus","Nemipterus bathybius","MINDA479-23","Nemipterus zysron","MINDA445-23",20.1608349374448,"genus"
"1050","Nemipterus","Nemipterus nematophorus","MINDA480-23","Nemipterus peronii","MINDA087-23",18.9702110534138,"genus"
"1051","Nemipterus","Nemipterus nematophorus","MINDA480-23","Nemipterus peronii","MINDA088-23",18.6074378508712,"genus"
"1052","Nemipterus","Nemipterus nematophorus","MINDA480-23","Nemipterus furcosus","MINDA133-23",17.0670647515404,"genus"
"1053","Nemipterus","Nemipterus nematophorus","MINDA480-23","Nemipterus balinensoides","MINDA142-23",14.9158623803864,"genus"
"1054","Nemipterus","Nemipterus nematophorus","MINDA480-23","Nemipterus zysron","MINDA218-23",18.2475585279097,"genus"
"1055","Nemipterus","Nemipterus nematophorus","MINDA480-23","Nemipterus peronii","MINDA219-23",18.4190857874083,"genus"
"1056","Nemipterus","Nemipterus nematophorus","MINDA480-23","Nemipterus bathybius","MINDA296-23",8.90917896447646,"genus"
"1057","Nemipterus","Nemipterus nematophorus","MINDA480-23","Nemipterus nematopus","MINDA398-23",10.8782095584602,"genus"
"1058","Nemipterus","Nemipterus nematophorus","MINDA480-23","Nemipterus hexodon","MINDA399-23",13.5764192435786,"genus"
"1059","Nemipterus","Nemipterus nematophorus","MINDA480-23","Nemipterus zysron","MINDA445-23",18.2475585279097,"genus"
"1060","Nemipterus","Nemipterus nematophorus","MINDA480-23","Nemipterus bathybius","MINDA479-23",8.56649119818477,"genus"
"1061","Neoniphon","Neoniphon sammara","MINDA331-23","Neoniphon aurolineatus","MINDA291-23",14.9887564630459,"genus"
"1062","Oxycheilinus","Oxycheilinus bimaculatus","MINDA184-23","Oxycheilinus arenatus","MINDA123-23",18.5604271193199,"genus"
"1063","Oxycheilinus","Oxycheilinus digramma","MINDA272-23","Oxycheilinus arenatus","MINDA123-23",12.868723244625,"genus"
"1064","Oxycheilinus","Oxycheilinus digramma","MINDA272-23","Oxycheilinus bimaculatus","MINDA184-23",19.1417561729493,"genus"
"1065","Oxycheilinus","Oxycheilinus orientalis","MINDA305-23","Oxycheilinus arenatus","MINDA123-23",18.7159294312712,"genus"
"1066","Oxycheilinus","Oxycheilinus orientalis","MINDA305-23","Oxycheilinus bimaculatus","MINDA184-23",20.2237821684669,"genus"
